placeid,contentsid,contentscd,title,regioncd_value,regioncd_label,region1cd_value,region1cd_label,region2cd_value,region2cd_label,tag
5171,CONT_000000000500355,c1,세계자동차 & 피아노박물관,4,남부,region2,서귀포시,23,안덕,"실내,미술/박물관,아이,비.눈,사계절,우수관광사업체,실내관광지,문화관광,박물관,어트랙션,안전여행스탬프,공용주차장,현금결제,카드결제,화장실,흡연구역,음료대,유도 및 안내시설,단독접근가능,단차없음,시각장애인 접근성,장애인 화장실,장애인 전용 주차장,수동 휠체어 대여 가능,쉬움,우수관광사업체,실내,하,공연/전시,1~2시간"
5172,CNTS_300000000012943,c6,청룡의 해를 맞이해 <제주에서 느낄 수 있는 용의 기운>,4,남부,region2,서귀포시,23,안덕,"용, 청룡의해, 청룡의해제주관광지, 2024년제주관광지, 용두암, 용연계곡, 용연, 용연구름다리, 용연정, 용눈이오름, 억새, 제주억새오름, 제주오름, 쌍용굴, 협재굴, 용머리해안, 산방산 "
5173,CONT_000000000500344,c1,섯알오름,3,서부,region2,서귀포시,22,대정,"부모,커플,혼자,친구,아이,오름,4.3"
5174,CNTS_300000000012757,c5,라마다 프라자 제주호텔 '투어 프로그램',1,북부,region1,제주시,11,제주시내,"라마다프라자제주, 라마다투어프로그램, 라마다투숙객프로그램, 저탄소여행, 도보여행, 도슨트투어"
5175,CNTS_200000000008624,c6,5월엔 제주 <어른과 아이들의 소확행 플레이스>,1,북부,region1,제주시,11,제주시내,"아이,테마공원,체험관광"
5176,CONT_000000000500477,c1,우도(해양도립공원),2,동부,region3,섬 속의 섬,31,우도,"섬속의섬,경관/포토,아이,맑음,자연경관,포토스팟,어린이,봄꽃,유채꽃,유네스코,무장애관광,공영관광지,공용주차장,화장실,편의점,음료대,장애인 전용 주차장,아주 어려움,UNESCO 세계지질공원,실내+실외,상,체험,포토스팟,기타,등산,물놀이,우도 관광,1~2시간"
5177,CNTS_000000000020314,c1,제주올레 21코스,2,동부,region1,제주시,16,구좌,"올레,걷기/등산,친구,혼자,봄,가을,자연경관,도보여행,도보"
5178,CNTS_000000000022935,c1,백년초농장박물관,4,남부,region2,서귀포시,21,서귀포시내,"테마공원,백년초,실내관광지,체험,문화관광,박물관,어트랙션,공용주차장,현금결제,카드결제,화장실,무료 WIFI,쉬움"
5179,CNTS_000000000018474,c1,제주올레 1코스,2,동부,region2,서귀포시,17,성산,"올레,걷기/등산,친구,자연경관,도보여행,도보"
5180,CNTS_200000000007517,c6,"2018년 10월 놓치지 말아야 할 제주 관광 10선 <10월의 어느 멋진 날, 제주 컬러보레이션(Colorboration)>",2,동부,region2,서귀포시,17,성산,"마라도,핑크뮬리,감귤박물관,아끈다랑쉬오름,한라산 천아숲길,구실잣밤나무 숲터널,신천리 벽화마을,이호-내도 해안도로,서귀포 칠십리축제,탐라문화제,갈치요리,숲,도보,도보여행"
5181,CNTS_000000000018444,c1,월정 투명카약,2,동부,region1,제주시,16,구좌,"액티비티,커플,여름,체험,레저/체험,수상레저,어트랙션"
5182,CNTS_200000000014191,c4,513텐동,1,북부,region1,제주시,11,제주시내,"냉우동,에이드,일식,반려동물,반려동물동반입장,텐동,식당,반려동물동반_식당카페,음식,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설,어린이 출입가능,가능"
5183,CNTS_000000000022771,c1,신화테마파크,4,남부,region2,서귀포시,21,서귀포시내,"테마공원,맑음,아이,실내관광지,어린이,어트랙션,안전여행스탬프,제주신화월드,무장애관광,카드결제,화장실,공용주차장,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,현금결제,카드결제,현금결제,Room charge, Shinhwa reward point, Landing casino point, Samsung pay, Union pay, Alipay, Wechat pay,영어,중국어,단차없음,단독접근가능,장애인 화장실,수동 휠체어 대여 가능,장애인 전용 주차장,테이블 비치,쉬움,실내+실외,중,기타,2~3시간"
5184,CONT_000000000500019,c1,감귤박물관,4,남부,region2,서귀포시,21,서귀포시내,"실내,미술/박물관,아이,비.눈,겨울,실내관광지,문화관광,박물관,어트랙션,무장애관광,공영관광지,공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,경보 및 피난시설,단차없음,저상버스 접근 가능,아주 어려움,실내+실외,하,공연/전시,체험,1~2시간"
5185,CNTS_000000000020231,c1,제주올레 2코스,2,동부,region2,서귀포시,17,성산,"올레,걷기/등산,친구,봄,가을,자연경관,도보여행,도보"
5186,CONT_000000000500652,c1,토끼섬,2,동부,region1,제주시,16,구좌,"도보,휴식,부모,친구,커플,혼자,안개/흐림,맑음,봄,여름,가을,겨울,중/장년,청년,노년,자연경관,섬속의섬"
5187,CONT_000000000500550,c1,제주러브랜드,1,북부,region1,제주시,11,제주시내,"커플,테마공원,가을,밤,실내관광지,어트랙션,무장애관광,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,임산부 휴게시설,단독접근가능,단차없음,장애인 화장실,장애인 전용 주차장,수동 휠체어 대여 가능,쉬움,실내+실외,중,공연/전시,1~2시간"
5188,CONT_000000000500731,c2,서귀포매일올레시장,4,남부,region2,서귀포시,21,서귀포시내,"쇼핑,전통시장,기념품,공용주차장,화장실,단독접근가능,단차없음,장애인 화장실,장애인 전용 주차장,쉬움,착한가격 업소"
5189,CONT_000000000500707,c1,휴애리 자연생활공원,4,남부,region2,서귀포시,25,남원,"휴식/힐링,아이,맑음,봄,우수관광사업체,자연경관,어린이,동백,매화,수국,안전여행스탬프,반려동물,반려동물동반입장,테마공원,반려동물동반_관광지,무장애관광,공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,경보 및 피난시설,임산부 휴게시설,단독접근가능,단차없음,저상버스 접근 가능,장애인 화장실,장애인 전용 주차장,수동 휠체어 대여 가능,쉬움,우수관광사업체,실내+실외,하,체험,공연/전시,포토스팟,1~2시간"
5190,CNTS_300000000013023,c6,제주특별자치도 우수관광사업체 - 관광지 편,4,남부,region2,서귀포시,25,남원,"우수관광사업체, 제주우수관광사업체, 우수관광, 지정, 관광지"
5191,CNTS_200000000012173,c6,제주전통시장 <상설시장-서귀포시편> ,4,남부,region2,서귀포시,25,남원,#전통시장 #상설시장 #서귀포
5192,CNTS_000000000022089,c4,라지마할 RAJMAHAL,1,북부,region1,제주시,11,제주시내,"무슬림,카레,탄두리치킨,볶음밥,음식,치킨,무장애관광,공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,단차없음,청각장애인 접근성,테이블 비치,어려움"
5193,CNTS_200000000009478,c6,지금 찍으러 갑니다! <제주 스탬프 투어>,1,북부,region1,제주시,11,제주시내,#제주올레 #걷는여행  #스템프투어 #올레길 #올레길스프 #제주걷기 
5194,CNTS_000000000000976,c1,신흥2리 동백마을,4,남부,region2,서귀포시,25,남원,"웰니스,만남,즐김,치유,체험,부모,자연경관,마을산책,마을관광,동백,어트랙션,공용주차장,화장실,편의점"
5195,CNTS_000000000022181,c6,2017년 8월에 놓치지 말아야 할 10선 <야~ 夜! 제주에서 놀자!>,0,테마여행,region2,서귀포시,0,region>,"식도락,자연,박물관,축제,밤,카페,실내,해수욕장,오름,해변,걷기/등산,경관/포토,친구,커플,맑음,여름,포토스팟"
5196,CONT_000000000500514,c1,일출랜드,2,동부,region2,서귀포시,17,성산,"테마공원,아이,맑음,우수관광사업체,실내관광지,어트랙션,안전여행스탬프,가족,체험,곶자왈,반려동물,반려동물동반입장,혼저옵서개,반려동물동반관광지,공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,유도 및 안내시설,단독접근가능,단차없음,저상버스 접근 가능,장애인 화장실,장애인 전용 주차장,수동 휠체어 대여 가능,쉬움,우수관광사업체,실외,중,포토스팟,체험,공연/전시,1~2시간"
5197,CNTS_300000000013030,c6,<제주夜 놀자> 해가 진 뒤에 시작되는 제주여행 ,2,동부,region2,서귀포시,17,성산,"제주夜 놀자, 제주야간, 야간, 한여름밤, 여름, 한 여름, 밤바다, 삼양검은모래해변, 이호테우해수욕장, 금능원담해변, 표선해수욕장, 함덕해수욕장, 새연교 콘서트, 제주목관아 야간개"
5198,CNTS_200000000007858,c1,월라봉(효돈),4,남부,region2,서귀포시,21,서귀포시내,"오름,등산,휴식,자연경관,언택트"
5199,CNTS_300000000012991,c6,[Finding Jeju’s jewel] 제주 속 여행의 가치와 새로움을 선사하는 추천 스팟,4,남부,region2,서귀포시,21,서귀포시내,"글로벌제주만들기,  테마여행, 제주의맛,착한가격업소, 아너소사이어티맛집, 봉you식당, 제주의멋, 탐라해상풍력단지, 탐나라공화국, 제주의흥, 위미웨이, 새연교"
5200,CNTS_300000000013020,c6,[5(Oh!)my jeju 캠페인 이벤트-축제·행사편] 제주 축제행사를 칭찬해,4,남부,region2,서귀포시,21,서귀포시내,"제주, 축제, 행사, 이벤트, 만족, 제주관광, 댓글, 댓글이벤트, 가격, 서비스, 안전, 친절, 좋은여행"
5201,CONT_000000000500288,c1,산방산탄산온천,4,남부,region2,서귀포시,23,안덕,"실내,휴식/힐링,부모,아이,흐림,겨울,자연경관,실내관광지,어린이,어트랙션"
5202,CNTS_000000000018505,c1,마라도성당,4,남부,region3,섬 속의 섬,33,마라도,"실내,휴식/힐링,부모,가을"
5203,CNTS_200000000013311,c5,휴애리 여름 수국축제,4,남부,region2,서귀포시,25,남원,"수국,꽃축제,축제,행사,포토스팟,여름,자연경관,테마공원"
5204,CONT_000000000500001,c1,산방산유람선,4,남부,region2,서귀포시,23,안덕,"경관/포토,부모,맑음,봄,포토스팟,공용주차장,편의점"
5205,CONT_000000000500143,c1,도두봉,1,북부,region1,제주시,11,제주시내,"일출,일몰,오름,휴식/힐링,부모,혼자,커플,친구,아이,자연경관,어린이,반려동물,반려동물동반입장,혼저옵서개,반려동물동반오름,화장실,유도 및 안내시설,아주 어려움"
5206,CNTS_000000000021380,c1,산방산 용머리해안 지질트레일,4,남부,region2,서귀포시,23,안덕,"지질트레일,걷기/등산,친구,커플,맑음,봄,공용주차장,화장실,편의점,유도 및 안내시설,UNESCO 세계지질공원,지오브랜드"
5207,CONT_000000000500677,c1,하도해변,2,동부,region1,제주시,16,구좌,"해수욕장,액티비티,커플,맑음,여름,자연경관,체험,레저/체험,해변,물놀이,수상레저,공용주차장,화장실,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움"
5208,CNTS_200000000007190,c1,안덕면 사계어촌계,4,남부,region2,서귀포시,23,안덕,"경관/포토,체험관광,해변,,바릇잡이,실외,하,체험,물놀이,바릇잡이,1~2시간"
5209,CNTS_000000000022743,c1,바이나흐튼 크리스마스 박물관,4,남부,region2,서귀포시,23,안덕,"실내,미술/박물관,아이,흐림,겨울,실내관광지,문화관광,박물관,어린이,어트랙션,공용주차장,현금결제,카드결제"
5210,CONT_000000000500335,c1,서우봉,1,북부,region1,제주시,15,조천,"맑음,봄,걷기/등산,유채꽃,오름,코스모스,자연경관,봄꽃,반려동물,반려동물동반입장,혼저옵서개,반려동물동반오름"
5211,CONT_000000000500256,c1,부영컨트리클럽,4,남부,region2,서귀포시,25,남원,"골프,액티비티,체험,레저/체험,어트랙션,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움"
5212,CONT_000000000500466,c1,용눈이오름,2,동부,region1,제주시,16,구좌,"일출,밤,오름,걷기/등산,친구,가을,자연경관,도보여행,도보"
5213,CONT_000000000500553,c1,제주민속촌,2,동부,region2,서귀포시,26,표선,"문화유적지,아이,흐림,가을,우수관광사업체,역사유적,안전여행스탬프,무장애관광,반려동물,반려동물동반입장,혼저옵서개,반려동물동반_관광지,공용주차장,현금결제,카드결제,화장실,편의점,음료대,경보 및 피난시설,임산부 휴게시설,단독접근가능,단차없음,시각장애인 접근성,장애인 화장실,장애인 전용 주차장,수동 휠체어 대여 가능,쉬움,우수관광사업체,실외,하,포토스팟,1~2시간"
5214,CONT_000000000500312,c1,새연교,4,남부,region2,서귀포시,21,서귀포시내,"밤,경관/포토,커플,맑음,포토스팟,무장애관광,공용주차장,화장실,편의점,음료대,유도 및 안내시설,단독접근가능,단차없음,장애인 화장실,장애인 전용 주차장,어려움"
5215,CNTS_000000000020159,c1,애월한담해안산책로,1,북부,region1,제주시,12,애월,"해변,걷기/등산,친구,맑음,유채꽃,자연경관,봄꽃,반려동물,반려동물동반입장,혼저옵서개,반려동물동반산책로"
5216,CONT_000000000500688,c1,한라생태숲,1,북부,region1,제주시,11,제주시내,"부모,커플,혼자,친구,아이,맑음,휴식/힐링,자연경관,숲,어린이,무장애관광,공영관광지,공용주차장,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설,단독접근가능,단차없음,시각장애인 접근성,저상버스 접근 가능,장애인 화장실,장애인 전용 주차장,수동 휠체어 대여 가능,쉬움,실외,중,기타,산책로, 휴양림,1~2시간"
5217,CNTS_200000000012174,c6,제주전통시장 <상설시장-제주시편>,1,북부,region1,제주시,11,제주시내,"부모,커플,혼자,친구,아이,휴식/힐링,체험관광,쇼핑,사계절"
5218,CONT_000000000500384,c1,쇠소깍,4,남부,region2,서귀포시,21,서귀포시내,"계곡,휴식/힐링,액티비티,커플,맑음,여름,자연경관,체험,레저/체험,수상레저,어트랙션,물놀이,공용주차장,화장실,편의점,음료대,유도 및 안내시설,아주 어려움,UNESCO 생물권보전지역,실외,체험"
5219,CNTS_200000000007496,c1,화조원,1,북부,region1,제주시,12,애월,"아이,동물,체험,실내관광지,어린이,어트랙션,어린이동물농장,우수관광사업체,공용주차장,우수관광사업체"
